index	col	data
2513	4	0.5048862585582906
2513	7	0.46621627821471856
2513	14	0.7264518207332316
2514	5	0.8641199327245048
2514	7	0.5032859444373519
2515	4	0.7346820089342178
2515	7	0.6784116344435596
2516	5	0.4764441815551575
2516	9	0.879204721246557
2517	7	0.3353624953429513
2517	18	0.9420891660120867
2518	14	0.48505719740329006
2518	18	0.8744824270660135
2519	7	0.5642622455769202
2519	16	0.8255956142182995
2520	0	0.5334147789353781
2520	17	0.8458538133822662
2521	7	1.0
2522	7	1.0
2523	7	1.0
2524	0	0.6536220591183929
2524	5	0.7568211174602836
2525	4	1.0
2526	7	0.36123683833214315
2526	13	0.7682139670228736
2526	16	0.5285406772451637
2527	4	0.45378310675190675
2527	13	0.8911121657942886
2528	3	0.8837227420214503
2528	4	0.46801080674925544
2529	0	0.6599538726342054
2529	1	0.7513061200303873
2530	1	0.5557765328115077
2530	5	0.5652797148861803
2530	7	0.3292336218663186
2530	14	0.5130073213385982
2531	4	1.0
2532	4	1.0
2533	4	0.3973557494811382
2533	8	0.7177956024915967
2533	14	0.5717323511906673
2534	4	0.5707052524498741
2534	14	0.8211549883098352
2535	4	1.0
2536	1	0.44974585496468444
2536	3	0.5448003922250277
2536	4	0.2885208889151312
2536	12	0.6462792703105706
2537	3	0.8837227420214503
2537	4	0.46801080674925544
2538	3	0.6099718772660958
2538	4	0.32303506156315953
2538	12	0.7235901173629726
2539	1	0.4325532892093044
2539	2	0.5357965591279825
2539	3	0.5239741489956796
2539	8	0.5012691795882522
2540	1	0.6782541697185357
2540	15	0.7348273819472296
2541	4	0.5048862585582906
2541	7	0.46621627821471856
2541	14	0.7264518207332316
2542	7	0.5642622455769202
2542	16	0.8255956142182995
2543	0	0.8290853917845675
2543	7	0.5591220020079967
2544	0	0.8290853917845675
2544	7	0.5591220020079967
2545	0	0.4357991301555476
2545	1	0.49612339159840274
2545	7	0.2938960021975976
2545	17	0.6910613853753049
2546	7	1.0
2547	7	0.5642622455769202
2547	16	0.8255956142182995
2548	4	0.7346820089342178
2548	7	0.6784116344435596
2549	1	0.5956716759027084
2549	3	0.7215678790294081
2549	7	0.3528669019336613
2550	7	0.33413369318478287
2550	14	0.5206425453694967
2550	17	0.7856755151014119
2551	7	1.0
2552	1	0.8416901016387452
2552	4	0.5399608993282371
2553	1	0.647468246335018
2553	5	0.6585392582781895
2553	7	0.3835504077618333
2554	7	0.5642622455769202
2554	16	0.8255956142182995
2555	4	1.0
2556	4	0.5707052524498741
2556	14	0.8211549883098352
2557	7	1.0
2558	7	1.0
2559	7	0.3811260828245291
2559	12	0.9245230710971091
2560	7	0.5401111026473682
2560	14	0.8415937243094462
2561	7	1.0
2562	2	0.8879771908776153
2562	4	0.4598874954606827
2563	0	0.5980952755355652
2563	5	0.6925273228830123
2563	7	0.4033459413983541
2564	0	0.8290853917845675
2564	7	0.5591220020079967
2565	0	0.8290853917845675
2565	7	0.5591220020079967
2566	0	0.8290853917845675
2566	7	0.5591220020079967
2567	0	0.8290853917845675
2567	7	0.5591220020079967
2568	5	0.4590961426049606
2568	7	0.267389545094717
2568	9	0.8471915739779793
2569	7	0.5401111026473682
2569	14	0.8415937243094462
2570	0	0.3864261826614629
2570	3	0.532893142784854
2570	4	0.2822149276088587
2570	8	0.5098016934689876
2570	15	0.4766095589656693
2571	0	0.4641281123480893
2571	3	0.6400464035343448
2571	8	0.612311764259801
2572	0	0.39309265597278414
2572	1	0.44750539457027694
2572	3	0.5420864067859986
2572	4	0.28708358912139686
2572	8	0.5185965928212264
2573	0	0.5019269949334259
2573	7	0.33849158247134664
2573	17	0.7959225718329292
2574	0	0.5980952755355652
2574	5	0.6925273228830123
2574	7	0.4033459413983541
2575	0	1.0
2576	13	0.8238448309298712
2576	16	0.5668153972415818
2577	4	0.7346820089342178
2577	7	0.6784116344435596
2578	7	1.0
2579	4	0.39022145225438665
2579	7	0.36033381789609265
2579	17	0.8472819825069474
2580	7	1.0
2581	4	1.0
2582	7	1.0
2583	0	0.4757303792348974
2583	5	0.550842481828086
2583	14	0.4999051242074571
2583	16	0.46941243408927963
2584	7	0.5401111026473682
2584	14	0.8415937243094462
2585	4	0.5707052524498741
2585	14	0.8211549883098352
2586	7	0.5642622455769202
2586	16	0.8255956142182995
2587	7	1.0
2588	7	0.4795180468634027
2588	10	0.8775320180667526
2589	1	0.689710393338152
2589	7	0.4085740174901844
2589	16	0.5978016774426635
2590	4	0.5048862585582906
2590	7	0.46621627821471856
2590	14	0.7264518207332316
2591	4	0.48432018618539946
2591	8	0.8748908259053468
2592	7	0.3353624953429513
2592	18	0.9420891660120867
2593	7	1.0
2594	7	1.0
2595	1	0.8603698968478543
2595	7	0.5096701291992818
2596	1	0.6293545140702549
2596	7	0.3728201064141381
2596	15	0.681849003719111
2597	4	1.0
2598	15	0.7808635376963161
2598	16	0.6247016371808176
2599	7	0.5401111026473682
2599	14	0.8415937243094462
2600	10	0.652271754250222
2600	13	0.7579851968259921
2601	4	0.7346820089342178
2601	7	0.6784116344435596
2602	7	1.0
2603	1	0.5594566014842544
2603	8	0.6483324913651162
2603	14	0.5164041941115408
2604	7	0.5401111026473682
2604	14	0.8415937243094462
2605	4	0.5048862585582906
2605	7	0.46621627821471856
2605	14	0.7264518207332316
2606	2	0.7149505172322945
2606	3	0.6991750552681887
2607	16	1.0
2608	1	0.602529173485627
2608	4	0.386534418966514
2608	8	0.6982476194395129
2609	1	0.6646665665509659
2609	4	0.4263967894234652
2609	14	0.6135178345237501
2610	1	0.4926541713831436
2610	7	0.291840888551932
2610	18	0.8198297159703392
2611	7	1.0
2612	4	1.0
2613	7	1.0
2614	7	0.39254067483788696
2614	10	0.7183608892657631
2614	16	0.5743426254171964
2615	4	0.7346820089342178
2615	7	0.6784116344435596
2616	4	0.5707052524498741
2616	14	0.8211549883098352
2617	7	1.0
2618	7	0.33581679696165806
2618	13	0.7141551647333059
2618	15	0.6141738186891046
2619	4	0.7346820089342178
2619	7	0.6784116344435596
2620	7	0.36123683833214315
2620	13	0.7682139670228736
2620	16	0.5285406772451637
2621	4	0.7346820089342178
2621	7	0.6784116344435596
2622	4	1.0
2623	0	0.369777805696877
2623	1	0.42096325211725405
2623	7	0.2493722710206487
2623	16	0.36486696545115405
2623	18	0.7005282883291284
2624	7	0.5642622455769202
2624	16	0.8255956142182995
2625	4	1.0
2626	7	0.5401111026473682
2626	14	0.8415937243094462
2627	7	0.5642622455769202
2627	16	0.8255956142182995
2628	7	1.0
2629	4	0.5707052524498741
2629	14	0.8211549883098352
2630	4	0.3973557494811382
2630	8	0.7177956024915967
2630	14	0.5717323511906673
2631	0	0.5019269949334259
2631	7	0.33849158247134664
2631	17	0.7959225718329292
2632	4	0.7346820089342178
2632	7	0.6784116344435596
2633	4	0.5707052524498741
2633	14	0.8211549883098352
2634	4	1.0
2635	4	0.7346820089342178
2635	7	0.6784116344435596
2636	0	0.5349171941201941
2636	15	0.6597551082508574
2636	16	0.5278132175035769
2637	7	0.5401111026473682
2637	14	0.8415937243094462
2638	5	0.7611230027777391
2638	16	0.6486075659769915
2639	4	0.5048862585582906
2639	7	0.46621627821471856
2639	14	0.7264518207332316
2640	7	1.0
2641	5	0.4769277319839066
2641	10	0.5083365877948753
2641	13	0.5907225110436716
2641	16	0.40642436801944987
2642	4	0.5048862585582906
2642	7	0.46621627821471856
2642	14	0.7264518207332316
2643	4	0.7346820089342178
2643	7	0.6784116344435596
2644	4	1.0
2645	6	1.0
2646	4	0.7346820089342178
2646	7	0.6784116344435596
2647	4	1.0
2648	7	0.3811260828245291
2648	12	0.9245230710971091
2649	7	0.39254067483788696
2649	10	0.7183608892657631
2649	16	0.5743426254171964
2650	4	0.7346820089342178
2650	7	0.6784116344435596
2651	4	0.351630155613212
2651	12	0.7876423826482294
2651	14	0.5059404221048647
2652	10	1.0
2653	5	0.695818769354823
2653	7	0.4052629655097032
2653	16	0.5929571392603523
2654	4	1.0
2655	7	0.5642622455769202
2655	16	0.8255956142182995
2656	7	0.5401111026473682
2656	14	0.8415937243094462
2657	0	0.47202554644697975
2657	16	0.4657568033942899
2657	17	0.748506836036494
2658	7	0.5401111026473682
2658	14	0.8415937243094462
2659	13	0.8238448309298712
2659	16	0.5668153972415818
2660	4	0.5048862585582906
2660	7	0.46621627821471856
2660	14	0.7264518207332316
2661	0	0.6295526974227361
2661	10	0.7769577859625044
2662	3	0.8837227420214503
2662	4	0.46801080674925544
2663	4	0.7346820089342178
2663	7	0.6784116344435596
2664	4	0.7346820089342178
2664	7	0.6784116344435596
2665	4	0.5048862585582906
2665	7	0.46621627821471856
2665	14	0.7264518207332316
2666	4	0.5707052524498741
2666	14	0.8211549883098352
2667	4	0.7346820089342178
2667	7	0.6784116344435596
2668	4	0.7346820089342178
2668	7	0.6784116344435596
2669	10	0.7073258427628744
2669	15	0.7068876517239423
2670	10	0.7073258427628744
2670	15	0.7068876517239423
2671	10	0.7073258427628744
2671	15	0.7068876517239423
2672	0	0.4972522411337856
2672	10	0.6136801604024812
2672	15	0.6132999832185
2673	7	0.5401111026473682
2673	14	0.8415937243094462
2674	0	0.6029351113832301
2674	1	0.6863946980950645
2674	7	0.40660984971871633
2675	7	1.0
2676	4	1.0
2677	0	0.5320486115805174
2677	7	0.35880512166806117
2677	14	0.5590852274019608
2677	16	0.5249827312216176
2678	7	0.5401111026473682
2678	14	0.8415937243094462
2679	10	1.0
2680	4	0.7346820089342178
2680	7	0.6784116344435596
2681	4	0.7346820089342178
2681	7	0.6784116344435596
2682	2	0.7527085474835347
2682	15	0.6583538885320168
2683	0	0.6297881914984271
2683	15	0.7767669108871338
2684	7	0.3811260828245291
2684	12	0.9245230710971091
2685	4	1.0
2686	4	1.0
2687	5	0.5883346032828523
2687	7	0.34266138905603355
2687	14	0.5339302843048501
2687	16	0.5013621630441814
2688	4	0.40765479592537857
2688	12	0.9131361165560355
2689	12	1.0
2690	4	0.351630155613212
2690	12	0.7876423826482294
2690	14	0.5059404221048647
2691	1	0.8416901016387452
2691	4	0.5399608993282371
2692	6	1.0
2693	4	0.5707052524498741
2693	14	0.8211549883098352
2694	1	0.4998932017987082
2694	2	0.61920938792264
2694	3	0.605546464529276
2695	4	0.5707052524498741
2695	14	0.8211549883098352
2696	4	1.0
2697	4	0.533482588276281
2697	5	0.8458110474603887
2698	4	1.0
2699	4	1.0
2700	0	0.5530333660868391
2700	1	0.6295854449093398
2700	16	0.5456887973497062
2701	0	0.39471950213190554
2701	1	0.4493574323056071
2701	4	0.28827170807302965
2701	18	0.7477792688976543
2702	6	1.0
2703	4	1.0
2704	10	0.7810523313252783
2704	16	0.6244655760979525
2705	0	0.4439597599591151
2705	7	0.29939940114616137
2705	14	0.4665200471376454
2705	17	0.7040019714099202
2706	1	0.6646665665509659
2706	4	0.4263967894234652
2706	14	0.6135178345237501
2707	4	0.533482588276281
2707	5	0.8458110474603887
2708	0	0.4781551231749327
2708	1	0.5443423930998404
2708	14	0.5024530840885647
2708	16	0.4718049761774384
2709	16	1.0
2710	0	0.5530333660868391
2710	1	0.6295854449093398
2710	16	0.5456887973497062
2711	7	1.0
2712	0	0.4568715228604849
2712	1	0.5201126706365125
2712	15	0.5634952929814113
2712	16	0.450804033067906
2713	0	0.5530333660868391
2713	1	0.6295854449093398
2713	16	0.5456887973497062
2714	4	0.7346820089342178
2714	7	0.6784116344435596
2715	7	1.0
2716	0	0.5019269949334259
2716	7	0.33849158247134664
2716	17	0.7959225718329292
2717	4	1.0
2718	10	0.7073258427628744
2718	15	0.7068876517239423
2719	7	1.0
2720	10	1.0
2721	6	1.0
2722	0	0.4357991301555476
2722	1	0.49612339159840274
2722	7	0.2938960021975976
2722	17	0.6910613853753049
2723	7	1.0
2724	10	0.7073258427628744
2724	15	0.7068876517239423
2725	10	0.6156917919679794
2725	15	0.6153103685706233
2725	16	0.49225681065145493
2726	10	0.6156917919679794
2726	15	0.6153103685706233
2726	16	0.49225681065145493
2727	10	0.6156917919679794
2727	15	0.6153103685706233
2727	16	0.49225681065145493
2728	10	0.6156917919679794
2728	15	0.6153103685706233
2728	16	0.49225681065145493
2729	10	0.6156917919679794
2729	15	0.6153103685706233
2729	16	0.49225681065145493
2730	0	0.5898629854868198
2730	4	0.43078897656928744
2730	5	0.6829952532916768
2731	7	0.5401111026473682
2731	14	0.8415937243094462
2732	4	1.0
2733	4	0.3597010545588192
2733	18	0.9330676027755296
2734	1	0.6366234146642168
2734	3	0.7711748361437065
2735	1	0.6366234146642168
2735	3	0.7711748361437065
2736	1	0.5564286284239599
2736	3	0.6740307479529997
2736	4	0.3569600046748944
2736	7	0.32961991345586217
2737	4	0.351630155613212
2737	12	0.7876423826482294
2737	14	0.5059404221048647
2738	7	0.4795180468634027
2738	10	0.8775320180667526
2739	6	1.0
2740	7	1.0
2741	6	0.6837635012404722
2741	12	0.7297036894324782
2742	6	1.0
2743	0	0.40765836126697025
2743	7	0.2749183152247771
2743	16	0.4022444476783965
2743	18	0.7722913859127267
2744	0	0.5150867464769071
2744	5	0.5964127458969735
2744	7	0.3473663096126385
2744	16	0.5082461284471954
2745	5	0.4590961426049606
2745	7	0.267389545094717
2745	9	0.8471915739779793
2746	7	0.5401111026473682
2746	14	0.8415937243094462
2747	4	0.5048862585582906
2747	7	0.46621627821471856
2747	14	0.7264518207332316
2748	10	0.6156917919679794
2748	15	0.6153103685706233
2748	16	0.49225681065145493
2749	1	0.44494689956586503
2749	2	0.5511483179745207
2749	8	0.5156316524917087
2749	15	0.48205994140692743
2750	4	1.0
2751	4	1.0
2752	4	1.0
2753	4	1.0
2754	4	0.5092741545395583
2754	10	0.8606043431903061
2755	4	0.5092741545395583
2755	10	0.8606043431903061
2756	4	0.5092741545395583
2756	10	0.8606043431903061
2757	4	0.5092741545395583
2757	10	0.8606043431903061
2758	4	0.34233011887527287
2758	10	0.5784915344374295
2758	15	0.5781331567405277
2758	16	0.46251452666084164
2759	0	0.5349171941201941
2759	15	0.6597551082508574
2759	16	0.5278132175035769
2760	0	0.6297881914984271
2760	15	0.7767669108871338
2761	1	0.5441931154830529
2761	7	0.3223717804327767
2761	14	0.5023152939772467
2761	15	0.5895842888663184
2762	7	0.4797468969785909
2762	15	0.8774069265964415
2763	5	0.5590117445790035
2763	7	0.32558299278546105
2763	15	0.5954572605911215
2763	16	0.4763740495040832
2764	0	0.5118303589384453
2764	1	0.5826790280855655
2764	15	0.6312803132509385
2765	0	0.4568715228604849
2765	1	0.5201126706365125
2765	15	0.5634952929814113
2765	16	0.450804033067906
2766	0	0.5118303589384453
2766	1	0.5826790280855655
2766	15	0.6312803132509385
2767	0	0.6157394654504131
2767	4	0.4496870979890135
2767	14	0.6470289209834897
2768	9	0.7075707312355084
2768	10	0.4086868549873877
2768	13	0.47492258280277255
2768	16	0.3267525902013778
2769	7	0.5401111026473682
2769	14	0.8415937243094462
2770	10	0.7810523313252783
2770	16	0.6244655760979525
2771	10	1.0
2772	0	0.5098003012819888
2772	4	0.37231756432848684
2772	5	0.5902916346156207
2772	16	0.503029889974855
2773	7	1.0
2774	4	1.0
2775	7	1.0
2776	7	1.0
2777	4	0.533482588276281
2777	5	0.8458110474603887
2778	0	0.5480899267117277
2778	4	0.4002812592168605
2778	5	0.63462673117579
2778	7	0.3696231294630098
2779	0	0.6536220591183929
2779	5	0.7568211174602836
2780	4	0.5707052524498741
2780	14	0.8211549883098352
2781	7	1.0
2782	7	1.0
2783	7	0.39136047238304655
2783	17	0.9202374588420745
2784	2	0.6529096367318993
2784	12	0.7574358099948927
2785	0	0.711817636290042
2785	16	0.7023643304343249
2786	10	0.5458416327574458
2786	18	0.837888364848615
2787	5	0.42754092923672554
2787	7	0.24901096735275724
2787	9	0.7889612635925372
2787	16	0.36433832699279467
2788	0	0.5150867464769071
2788	5	0.5964127458969735
2788	7	0.3473663096126385
2788	16	0.5082461284471954
2789	7	0.4255312099181478
2789	13	0.9049437492936218
2790	7	0.5642622455769202
2790	16	0.8255956142182995
2791	10	1.0
2792	7	1.0
2793	5	0.8641199327245048
2793	7	0.5032859444373519
2794	7	1.0
2795	7	0.3353624953429513
2795	18	0.9420891660120867
2796	7	1.0
2797	4	0.5707052524498741
2797	14	0.8211549883098352
2798	0	0.46778771016680504
2798	1	0.5325399002819731
2798	4	0.3416349116195751
2798	8	0.6171397734608006
2799	5	0.695818769354823
2799	7	0.4052629655097032
2799	16	0.5929571392603523
2800	7	0.39136047238304655
2800	17	0.9202374588420745
2801	4	0.5707052524498741
2801	14	0.8211549883098352
2802	0	0.5492913864502283
2802	5	0.6360178869502786
2802	16	0.54199651313536
2803	0	0.3602006160129201
2803	1	0.4100603670511686
2803	2	0.5079349508644255
2803	3	0.4967273101893461
2803	15	0.4442635215727086
2804	7	1.0
2805	7	1.0
2806	2	0.6704645270454338
2806	3	0.6556706533580176
2806	4	0.34723668052038076
2807	1	0.8416901016387452
2807	4	0.5399608993282371
2808	0	0.5019269949334259
2808	7	0.33849158247134664
2808	17	0.7959225718329292
2809	1	0.41680359510322523
2809	2	0.5162876752057701
2809	3	0.5048957307474672
2809	4	0.26738777563975086
2809	8	0.48301747178653426
2810	7	0.5642622455769202
2810	16	0.8255956142182995
2811	7	1.0
2812	7	0.3926661875463642
2812	15	0.7181454115976744
2812	16	0.5745262682932876
2813	4	1.0
2814	0	0.5150867464769071
2814	5	0.5964127458969735
2814	7	0.3473663096126385
2814	16	0.5082461284471954
2815	0	0.5492913864502283
2815	5	0.6360178869502786
2815	16	0.54199651313536
2816	0	0.5492913864502283
2816	5	0.6360178869502786
2816	16	0.54199651313536
2817	5	0.6799688913296486
2817	7	0.3960315839282532
2817	14	0.617090991147341
2818	0	0.5334147789353781
2818	17	0.8458538133822662
2819	0	0.5334147789353781
2819	17	0.8458538133822662
2820	0	0.5334147789353781
2820	17	0.8458538133822662
2821	0	1.0
2822	10	0.6156917919679794
2822	15	0.6153103685706233
2822	16	0.49225681065145493
2823	0	0.49773506299845216
2823	1	0.5666326306895069
2823	8	0.6566485124477294
2824	4	1.0
2825	4	0.5048862585582906
2825	7	0.46621627821471856
2825	14	0.7264518207332316
2826	5	0.8641199327245048
2826	7	0.5032859444373519
2827	4	0.48432018618539946
2827	8	0.8748908259053468
2828	4	0.5092741545395583
2828	10	0.8606043431903061
2829	4	1.0
2830	4	1.0
2831	7	0.4255312099181478
2831	13	0.9049437492936218
2832	7	1.0
2833	7	1.0
2834	7	1.0
2835	7	0.29722752111361533
2835	14	0.4631358534108649
2835	18	0.8349616649751325
2836	0	0.5118303589384453
2836	1	0.5826790280855655
2836	15	0.6312803132509385
2837	4	0.7346820089342178
2837	7	0.6784116344435596
2838	7	1.0
2839	16	1.0
2840	7	0.3357382769497995
2840	10	0.6144108436401325
2840	13	0.7139881824009418
2841	2	0.7149505172322945
2841	3	0.6991750552681887
2842	7	0.4255312099181478
2842	13	0.9049437492936218
2843	0	0.6297881914984271
2843	15	0.7767669108871338
2844	18	1.0
2845	1	0.6533075113789802
2845	8	0.7570926598348472
2846	7	0.39136047238304655
2846	17	0.9202374588420745
2847	4	1.0
2848	7	0.5642622455769202
2848	16	0.8255956142182995
2849	7	0.39136047238304655
2849	17	0.9202374588420745
2850	4	1.0
2851	7	1.0
2852	4	1.0
2853	7	1.0
2854	4	1.0
2855	4	1.0
2856	7	0.5401111026473682
2856	14	0.8415937243094462
2857	7	1.0
2858	7	0.5401111026473682
2858	14	0.8415937243094462
2859	4	0.5048862585582906
2859	7	0.46621627821471856
2859	14	0.7264518207332316
2860	10	0.6156917919679794
2860	15	0.6153103685706233
2860	16	0.49225681065145493
2861	0	0.47943055416258734
2861	1	0.5457943720129674
2861	4	0.3501379182036541
2861	15	0.5913191062787809
2862	4	0.4195518032395183
2862	10	0.7089857218214831
2862	16	0.5668470081527637
2863	4	1.0
2864	10	1.0
2865	10	0.7073258427628744
2865	15	0.7068876517239423
2866	1	0.6737507685924091
2866	7	0.3991197768944407
2866	14	0.6219029711400885
2867	16	1.0
2868	0	0.49703168108347245
2868	4	0.362992380408053
2868	17	0.7881599074839017
2869	0	0.3846601622827898
2869	8	0.5074718301725945
2869	10	0.4747254824873388
2869	15	0.4744313882526844
2869	16	0.37955167665503653
2870	10	1.0
2871	10	1.0
2872	10	1.0
2873	0	0.8075637507028035
2873	4	0.5897802883708648
2874	10	1.0
2875	7	1.0
2876	7	1.0
2877	4	1.0
2878	10	1.0
2879	10	0.5783502119452414
2879	13	0.6720832174307184
2879	16	0.46240153675227796
2880	4	1.0
2881	4	1.0
2882	7	0.5401111026473682
2882	14	0.8415937243094462
2883	16	1.0
2884	4	1.0
2885	6	1.0
2886	4	1.0
2887	4	1.0
2888	7	0.39254067483788696
2888	10	0.7183608892657631
2888	16	0.5743426254171964
2889	0	0.5118303589384453
2889	1	0.5826790280855655
2889	15	0.6312803132509385
2890	4	0.43010867856508234
2890	6	0.9027771179106161
2891	0	0.5013626223818411
2891	4	0.3661553552266308
2891	5	0.5805217477446145
2891	14	0.5268398970396998
2892	4	1.0
2893	7	1.0
2894	7	0.3353624953429513
2894	18	0.9420891660120867
2895	7	1.0
2896	4	0.3597010545588192
2896	18	0.9330676027755296
2897	0	0.49773506299845216
2897	1	0.5666326306895069
2897	8	0.6566485124477294
2898	0	0.711817636290042
2898	16	0.7023643304343249
2899	4	1.0
2900	4	1.0
2901	7	0.5401111026473682
2901	14	0.8415937243094462
2902	0	0.49773506299845216
2902	1	0.5666326306895069
2902	8	0.6566485124477294
2903	4	0.34790196918441746
2903	5	0.5515818799638356
2903	7	0.32125564621205593
2903	14	0.5005761489179404
2903	16	0.4700425283360258
2904	7	1.0
2905	5	0.7611230027777391
2905	16	0.6486075659769915
2906	5	0.7611230027777391
2906	16	0.6486075659769915
2907	7	1.0
2908	0	0.8075637507028035
2908	4	0.5897802883708648
2909	5	0.695818769354823
2909	7	0.4052629655097032
2909	16	0.5929571392603523
2910	4	0.7346820089342178
2910	7	0.6784116344435596
2911	4	0.7346820089342178
2911	7	0.6784116344435596
2912	5	0.7611230027777391
2912	16	0.6486075659769915
2913	10	1.0
2914	4	0.5707052524498741
2914	14	0.8211549883098352
2915	7	0.3811260828245291
2915	12	0.9245230710971091
2916	4	1.0
2917	4	0.7346820089342178
2917	7	0.6784116344435596
2918	7	1.0
2919	7	1.0
2920	7	1.0
2921	10	1.0
2922	10	1.0
2923	10	1.0
2924	7	0.29139005143140306
2924	8	0.5700357975622862
2924	13	0.6196762998885957
2924	14	0.4540399880855338
2925	4	1.0
2926	4	0.7346820089342178
2926	7	0.6784116344435596
2927	1	0.6782541697185357
2927	15	0.7348273819472296
2928	1	0.6782541697185357
2928	15	0.7348273819472296
2929	4	0.5092741545395583
2929	10	0.8606043431903061
2930	4	1.0
2931	1	0.546439086102394
2931	10	0.5923845804923195
2931	15	0.59201759600076
2932	10	0.7073258427628744
2932	15	0.7068876517239423
2933	10	0.7073258427628744
2933	15	0.7068876517239423
2934	15	0.7808635376963161
2934	16	0.6247016371808176
2935	10	1.0
2936	10	1.0
2937	10	1.0
2938	10	1.0
2939	10	1.0
2940	4	1.0
2941	1	0.4998932017987082
2941	2	0.61920938792264
2941	3	0.605546464529276
2942	0	0.6417103751460557
2942	7	0.43275927089811234
2942	16	0.6331881299279408
2943	0	0.5150867464769071
2943	5	0.5964127458969735
2943	7	0.3473663096126385
2943	16	0.5082461284471954
2944	4	1.0
2945	7	1.0
2946	7	1.0
2947	7	1.0
2948	7	0.5642622455769202
2948	16	0.8255956142182995
2949	4	0.5707052524498741
2949	14	0.8211549883098352
2950	4	1.0
2951	0	0.8290853917845675
2951	7	0.5591220020079967
2952	7	1.0
2953	0	0.5118303589384453
2953	1	0.5826790280855655
2953	15	0.6312803132509385
2954	4	0.5092741545395583
2954	10	0.8606043431903061
2955	12	1.0
2956	2	0.7149505172322945
2956	3	0.6991750552681887
2957	7	0.30098332004287276
2957	9	0.9536294044627449
2958	5	0.4764441815551575
2958	9	0.879204721246557
2959	7	1.0
2960	4	1.0
2961	7	1.0
2962	4	0.45378310675190675
2962	13	0.8911121657942886
2963	0	0.8075637507028035
2963	4	0.5897802883708648
2964	5	0.4769277319839066
2964	10	0.5083365877948753
2964	13	0.5907225110436716
2964	16	0.40642436801944987
2965	1	0.6366234146642168
2965	3	0.7711748361437065
2966	0	0.8075637507028035
2966	4	0.5897802883708648
2967	7	0.5401111026473682
2967	14	0.8415937243094462
2968	4	1.0
2969	7	1.0
2970	0	0.5349171941201941
2970	15	0.6597551082508574
2970	16	0.5278132175035769
2971	7	0.5401111026473682
2971	14	0.8415937243094462
2972	0	0.5530333660868391
2972	1	0.6295854449093398
2972	16	0.5456887973497062
2973	7	0.39136047238304655
2973	17	0.9202374588420745
2974	0	0.5349171941201941
2974	15	0.6597551082508574
2974	16	0.5278132175035769
2975	7	0.5401111026473682
2975	14	0.8415937243094462
2976	3	0.6748629524179949
2976	4	0.35740073191266114
2976	8	0.6456196343683804
2977	6	1.0
2978	2	0.6704645270454338
2978	3	0.6556706533580176
2978	4	0.34723668052038076
2979	3	0.8837227420214503
2979	4	0.46801080674925544
2980	7	0.33413369318478287
2980	14	0.5206425453694967
2980	17	0.7856755151014119
2981	7	0.5401111026473682
2981	14	0.8415937243094462
2982	7	0.4797468969785909
2982	15	0.8774069265964415
2983	0	0.6251210914926111
2983	7	0.4215717218469494
2983	14	0.6568872843266832
2984	0	0.46778771016680504
2984	1	0.5325399002819731
2984	4	0.3416349116195751
2984	8	0.6171397734608006
2985	7	1.0
2986	0	0.6599538726342054
2986	1	0.7513061200303873
2987	1	0.8603698968478543
2987	7	0.5096701291992818
2988	4	1.0
2989	4	1.0
2990	0	0.5530333660868391
2990	1	0.6295854449093398
2990	16	0.5456887973497062
2991	1	0.4395663146825488
2991	2	0.544483477043946
2991	3	0.532469389110361
2991	15	0.47623056168517375
2992	7	1.0
2993	7	0.39136047238304655
2993	17	0.9202374588420745
2994	7	1.0
2995	4	1.0
2996	4	0.43278006817345
2996	5	0.686152033498408
2996	16	0.5847194194806458
2997	4	0.7346820089342178
2997	7	0.6784116344435596
2998	7	0.5401111026473682
2998	14	0.8415937243094462
2999	4	0.509507912849625
2999	15	0.8604659707063486
3000	1	0.41680359510322523
3000	2	0.5162876752057701
3000	3	0.5048957307474672
3000	4	0.26738777563975086
3000	8	0.48301747178653426
3001	7	1.0
3002	4	0.5707052524498741
3002	14	0.8211549883098352
3003	7	1.0
3004	16	1.0
3005	7	1.0
3006	7	1.0
3007	4	0.5048862585582906
3007	7	0.46621627821471856
3007	14	0.7264518207332316
3008	14	1.0
3009	4	0.533482588276281
3009	5	0.8458110474603887
3010	1	0.639393778688542
3010	4	0.41018379459774823
3010	5	0.6503267259030494
3011	4	0.7346820089342178
3011	7	0.6784116344435596
3012	10	1.0
3013	7	0.29722752111361533
3013	14	0.4631358534108649
3013	18	0.8349616649751325
3014	4	1.0
3015	7	0.33962221695437605
3015	16	0.49691542364658503
3015	17	0.7985811239273878
3016	5	0.695818769354823
3016	7	0.4052629655097032
3016	16	0.5929571392603523
3017	14	0.48505719740329006
3017	18	0.8744824270660135
3018	7	0.4795180468634027
3018	10	0.8775320180667526
3019	5	0.38732843749870893
3019	9	0.714755272717068
3019	13	0.47974485829559577
3019	16	0.3300703751730791
3020	3	0.6445268995556077
3020	12	0.764581634457195
3021	4	1.0
3022	7	0.5401111026473682
3022	14	0.8415937243094462
3023	0	0.3637370425343287
3023	7	0.2452984764193107
3023	17	0.5767901015230827
3023	18	0.6890843200507009
3024	5	0.8641199327245048
3024	7	0.5032859444373519
3025	7	1.0
3026	7	0.39136047238304655
3026	17	0.9202374588420745
3027	10	0.7073258427628744
3027	15	0.7068876517239423
3028	5	0.695818769354823
3028	7	0.4052629655097032
